customer_id,rfm_label,first_category_display,first_channel_display,winning_path_score,value_12m_proxy,margin_12m_proxy,days_since_last,conversion_alignment
6.70252e+18,Potential Loyalist,Skincare,Store,100.0,974.4200000000001,1677.92,9,Channel aligned
-2.00232e+18,Recent,Mixed Basket (Haircare + 5 others),Store,100.0,683.6,1154.2,156,Channel aligned
-8.71759e+18,Potential Loyalist,Make Up,Store,100.0,681.09,1216.91,27,Category and channel aligned
2.93959e+18,About to Sleep,Others,Store,100.0,539.9,1039.9,8,Channel aligned
2.28964e+17,Potential Loyalist,Fragrance,Store,100.0,538.03,881.0799999999999,11,Channel aligned
5.22051e+18,About to Sleep,Others,Store,100.0,495.99,975.99,7,Channel aligned
-2.91755e+18,Potential Loyalist,Mixed Basket (Skincare + 1 others),Store,100.0,422.69,703.99,13,Channel aligned
4.74895e+18,Need Attention,Others,Store,100.0,411.0,711.0,31,Channel aligned
-5.68038e+18,At Risk,Others,Store,100.0,334.0,584.0,20,Channel aligned
-2.4898e+18,Need Attention,Make Up,Store,100.0,324.9,564.9,10,Category and channel aligned
-4.32189e+18,About to Sleep,Others,Store,100.0,320.0,595.0,2,Channel aligned
-8.68723e+18,About to Sleep,Others,Store,100.0,302.99,592.99,33,Channel aligned
-7.66606e+17,Need Attention,Mixed Basket (Skincare + 4 others),Store,100.0,285.94,480.95,16,Channel aligned
3.96314e+18,Potential Loyalist,Make Up,Store,100.0,277.98,527.98,258,Category and channel aligned
7.4069e+18,About to Sleep,Make Up,Store,100.0,270.96,485.96,12,Category and channel aligned
-7.80175e+18,Need Attention,Make Up,Store,100.0,260.0,460.0,5,Category and channel aligned
3.64035e+18,Can't Lose,Make Up,Store,100.0,246.89,446.89,81,Category and channel aligned
-3.10907e+18,About to Sleep,Mixed Basket (Make Up + 3 others),Estore,100.0,242.98,442.98,29,New pattern to test
6.80313e+16,About to Sleep,Others,Store,100.0,238.99,423.99,2,Channel aligned
-3.63628e+18,About to Sleep,Skincare,Store,100.0,232.96,432.96000000000004,8,Channel aligned
-6.04396e+18,About to Sleep,Mixed Basket (Haircare + 1 others),Store,100.0,219.99,379.99,5,Channel aligned
2.44798e+18,About to Sleep,Others,Store,100.0,219.99,389.99,17,Channel aligned
-7.01438e+18,About to Sleep,Others,Store,100.0,219.0,419.0,14,Channel aligned
-1.94294e+18,About to Sleep,Others,Store,100.0,216.33,424.68,11,Channel aligned
3.66086e+18,Need Attention,Skincare,Store,100.0,214.86,359.86,11,Channel aligned
4.132e+18,About to Sleep,Make Up,Store,100.0,212.97,382.97,113,Category and channel aligned
-6.8799e+18,About to Sleep,Others,Store,100.0,205.96,355.96000000000004,11,Channel aligned
4.49459e+18,About to Sleep,Others,Store,100.0,203.0,403.0,112,Channel aligned
7.22052e+18,At Risk,Others,Store,100.0,200.4,346.8,54,Channel aligned
4.22528e+18,About to Sleep,Others,Store,100.0,190.99,340.99,78,Channel aligned
-1.30919e+18,About to Sleep,Others,Store,100.0,189.99,339.99,14,Channel aligned
-1.9123e+18,Potential Loyalist,Make Up,Store,100.0,189.98,354.98,196,Category and channel aligned
3.70647e+18,About to Sleep,Make Up,Store,100.0,189.9,339.9,4,Category and channel aligned
8.01636e+18,Promising,Fragrance,Estore,100.0,187.9,367.9,7,New pattern to test
-4.18556e+18,About to Sleep,Mixed Basket (Skincare + 2 others),Store,100.0,176.0,326.0,15,Channel aligned
-1.714e+18,About to Sleep,Fragrance,Store,100.0,174.9,319.9,21,Channel aligned
-2.61909e+18,About to Sleep,Haircare,Estore,100.0,171.6,316.2,276,New pattern to test
2.91147e+18,Potential Loyalist,Make Up,Store,100.0,170.48000000000002,290.48,11,Category and channel aligned
1.73087e+18,About to Sleep,Make Up,Store,100.0,169.0,319.0,109,Category and channel aligned
-8.48389e+18,About to Sleep,Make Up,Estore,100.0,167.0,317.0,14,Category aligned
-8.36914e+18,About to Sleep,Skincare,Store,100.0,166.97,316.97,29,Channel aligned
7.62475e+18,Can't Lose,Skincare,Store,100.0,166.9,316.9,11,Channel aligned
7.67265e+17,About to Sleep,Others,Store,100.0,165.99,325.99,11,Channel aligned
1.90215e+18,About to Sleep,Others,Store,100.0,165.99,315.99,188,Channel aligned
-7.66454e+18,About to Sleep,Mixed Basket (Others + 3 others),Store,100.0,159.99,309.99,19,Channel aligned
-1.64716e+18,About to Sleep,Others,Store,100.0,159.99,309.99,11,Channel aligned
-1.31661e+18,At Risk,Mixed Basket (Make Up + 2 others),Estore,100.0,159.0,290.0,1,New pattern to test
-7.29346e+18,Potential Loyalist,Make Up,Store,100.0,155.98000000000002,265.98,212,Category and channel aligned
-9.21291e+18,About to Sleep,Mixed Basket (Skincare + 1 others),Estore,100.0,154.99,304.99,7,New pattern to test
1.1004e+18,About to Sleep,Skincare,Store,100.0,154.99,304.99,8,Channel aligned
3.31416e+18,About to Sleep,Skincare,Store,100.0,154.99,304.99,16,Channel aligned
5.19812e+18,About to Sleep,Fragrance,Estore,100.0,154.99,304.99,299,New pattern to test
-2.75914e+18,About to Sleep,Others,Store,100.0,151.98,291.98,26,Channel aligned
-4.96068e+18,About to Sleep,Make Up,Store,100.0,146.97,261.97,22,Category and channel aligned
-2.59666e+18,Loyal,Mixed Basket (Fragrance + 1 others),Store,100.0,145.98,256.98,175,Channel aligned
-2.10884e+18,About to Sleep,Skincare,Store,100.0,145.98,245.98,11,Channel aligned
8.71812e+17,About to Sleep,Others,Store,100.0,143.98,243.98,13,Channel aligned
3.49587e+18,Recent,Skincare,Store,100.0,140.97,240.97,35,Channel aligned
1.75522e+18,About to Sleep,Haircare,Store,100.0,139.9,249.9,4,Channel aligned
2.22817e+18,At Risk,Fragrance,Estore,100.0,138.0,238.0,186,New pattern to test
-5.2037e+18,About to Sleep,Skincare,Store,100.0,134.99,259.99,14,Channel aligned
-2.05368e+18,About to Sleep,Make Up,Store,100.0,134.97,234.97,9,Category and channel aligned
-7.14687e+17,About to Sleep,Make Up,Store,100.0,131.88,231.88,12,Category and channel aligned
7.22911e+18,About to Sleep,Others,Store,100.0,129.99,229.99,19,Channel aligned
-1.28549e+18,Potential Loyalist,Make Up,Store,100.0,129.97,229.97,64,Category and channel aligned
5.20559e+18,About to Sleep,Others,Store,100.0,129.9,229.9,31,Channel aligned
8.8425e+18,Need Attention,Make Up,Store,100.0,129.9,229.9,267,Category and channel aligned
3.83308e+18,About to Sleep,Others,Store,100.0,128.98000000000002,238.98000000000002,15,Channel aligned
5.81807e+18,About to Sleep,Others,Store,100.0,128.95999999999998,228.95999999999998,14,Channel aligned
7.54702e+17,About to Sleep,Haircare,Store,100.0,127.49000000000001,227.49,128,Channel aligned
5.01001e+16,Recent,Fragrance,Store,100.0,126.0,226.0,68,Channel aligned
4.42236e+18,About to Sleep,Others,Store,100.0,126.0,216.0,15,Channel aligned
8.85718e+18,About to Sleep,Skincare,Store,100.0,124.97999999999999,224.98,158,Channel aligned
8.81754e+18,Recent,Others,Store,100.0,124.97,216.0,224,Channel aligned
7.48127e+18,About to Sleep,Mixed Basket (Make Up + 3 others),Store,100.0,122.97999999999999,232.98,46,Channel aligned
8.86609e+18,Loyal,Others,Store,100.0,119.2,214.4,309,Channel aligned
5.28369e+18,About to Sleep,Fragrance,Store,100.0,119.0,219.0,12,Channel aligned
-5.14551e+18,Need Attention,Mixed Basket (Make Up + 4 others),Store,100.0,118.76,202.56,216,Channel aligned
6.09644e+18,About to Sleep,Others,Store,100.0,115.99,215.99,70,Channel aligned
-8.36863e+18,At Risk,Others,Store,100.0,114.99,214.99,148,Channel aligned
-9.189e+18,About to Sleep,Others,Store,100.0,113.99,213.99,167,Channel aligned
8.8634e+17,About to Sleep,Mixed Basket (Make Up + 2 others),Store,100.0,112.99,212.99,9,Channel aligned
1.70641e+18,Potential Loyalist,Fragrance,Store,100.0,110.78,209.58,212,Channel aligned
4.59046e+18,At Risk,Others,Store,100.0,110.0,215.01,99,Channel aligned
7.54219e+18,About to Sleep,Skincare,Store,100.0,108.0,198.0,26,Channel aligned
-6.02773e+18,Need Attention,Mixed Basket (Make Up + 2 others),Store,100.0,107.99,207.99,77,Channel aligned
-5.50412e+18,About to Sleep,Others,Store,100.0,105.99,195.99,12,Channel aligned
-6.77857e+18,About to Sleep,Mixed Basket (Others + 1 others),Store,100.0,104.99,204.99,51,Channel aligned
-1.71826e+18,About to Sleep,Haircare,Estore,100.0,104.5,184.5,10,New pattern to test
8.54565e+17,About to Sleep,Make Up,Store,100.0,103.78,182.57999999999998,214,Category and channel aligned
3.72575e+16,About to Sleep,Skincare,Store,100.0,101.5,181.5,8,Channel aligned
1.70763e+18,Loyal,Make Up,Store,100.0,99.99,184.99,273,Category and channel aligned
7.54918e+18,About to Sleep,Skincare,Store,100.0,99.97999999999999,179.98,176,Channel aligned
3.059e+18,About to Sleep,Mixed Basket (Skincare + 3 others),Store,100.0,99.0,179.0,69,Channel aligned
-8.2448e+18,At Risk,Mixed Basket (Others + 1 others),Store,100.0,94.99000000000001,184.99,1,Channel aligned
3.38396e+18,About to Sleep,Haircare,Store,100.0,94.8,183.6,27,Channel aligned
3.11637e+18,About to Sleep,Others,Store,100.0,91.5,171.5,15,Channel aligned
-2.97357e+18,About to Sleep,Others,Store,100.0,88.86,155.72,168,Channel aligned
8.83115e+18,About to Sleep,Make Up,Store,100.0,87.99,157.99,9,Category and channel aligned
-7.82678e+18,About to Sleep,Others,Store,100.0,85.99,155.99,1,Channel aligned
7.6276e+18,About to Sleep,Skincare,Store,100.0,83.99,163.99,181,Channel aligned
7.99529e+18,About to Sleep,Make Up,Store,100.0,83.99,153.99,15,Category and channel aligned
6.97178e+18,Loyal,Others,Store,100.0,83.58,155.18,348,Channel aligned
-1.75061e+18,Need Attention,Fragrance,Store,100.0,83.0,148.0,243,Channel aligned
3.59019e+17,About to Sleep,Make Up,Store,100.0,80.99,150.99,54,Category and channel aligned
8.87346e+18,About to Sleep,Others,Store,100.0,79.99000000000001,154.99,17,Channel aligned
-3.42216e+17,About to Sleep,Others,Store,100.0,79.99,149.99,10,Channel aligned
-6.67791e+18,About to Sleep,Skincare,Store,100.0,79.98,149.98000000000002,11,Channel aligned
2.01919e+18,About to Sleep,Make Up,Store,100.0,76.0,136.0,19,Category and channel aligned
1.39559e+18,About to Sleep,Skincare,Store,100.0,75.98,135.98000000000002,95,Channel aligned
2.88352e+18,About to Sleep,Others,Store,100.0,74.99,134.99,158,Channel aligned
7.9184e+18,About to Sleep,Others,Store,100.0,74.99,134.99,334,Channel aligned
-1.98616e+18,About to Sleep,Others,Store,100.0,74.98,134.98000000000002,16,Channel aligned
-8.97061e+18,About to Sleep,Make Up,Store,100.0,73.99,132.99,11,Category and channel aligned
-6.52345e+18,Need Attention,Fragrance,Store,100.0,73.99,133.99,111,Channel aligned
3.86833e+18,About to Sleep,Make Up,Estore,100.0,73.99,133.99,9,Category aligned
-7.77179e+18,About to Sleep,Others,Store,100.0,73.98,133.98000000000002,242,Channel aligned
1.31648e+17,About to Sleep,Others,Store,100.0,67.9,122.9,9,Channel aligned
7.8794e+18,About to Sleep,Others,Store,100.0,67.9,127.9,109,Channel aligned
-8.47411e+17,About to Sleep,Make Up,Store,100.0,65.99,115.99,144,Category and channel aligned
8.00623e+18,About to Sleep,Others,Store,100.0,65.0,115.0,68,Channel aligned
-8.4206e+18,About to Sleep,Skincare,Store,100.0,64.98,124.98,13,Channel aligned
-7.53902e+18,Need Attention,Others,Store,100.0,64.9,114.9,40,Channel aligned
-2.10595e+18,About to Sleep,Others,Store,100.0,64.9,114.9,67,Channel aligned
2.16777e+18,Need Attention,Skincare,Store,100.0,64.9,114.9,32,Channel aligned
-5.38466e+18,About to Sleep,Skincare,Store,100.0,63.99,113.99000000000001,12,Channel aligned
6.49776e+18,About to Sleep,Make Up,Store,100.0,63.99,113.99000000000001,14,Category and channel aligned
8.378e+18,About to Sleep,Mixed Basket (Make Up + 1 others),Store,100.0,63.99,113.99000000000001,25,Channel aligned
8.74762e+18,About to Sleep,Others,Store,100.0,63.480000000000004,111.98,155,Channel aligned
3.14444e+18,Need Attention,Others,Store,100.0,62.99,112.99000000000001,84,Channel aligned
-1.48679e+18,About to Sleep,Mixed Basket (Make Up + 1 others),Store,100.0,62.980000000000004,112.98,9,Channel aligned
4.38194e+17,About to Sleep,Skincare,Store,100.0,59.99,109.99000000000001,30,Channel aligned
-3.7644e+18,Can't Lose,Skincare,Store,100.0,58.980000000000004,108.98,12,Channel aligned
-8.04636e+18,About to Sleep,Make Up,Store,100.0,57.9,107.9,7,Category and channel aligned
-1.49082e+18,About to Sleep,Skincare,Store,100.0,52.0,92.0,249,Channel aligned
8.64528e+18,At Risk,Others,Store,100.0,50.99,90.99000000000001,251,Channel aligned
-1.40982e+18,About to Sleep,Others,Store,100.0,47.11,86.32,81,Channel aligned
-9.13785e+18,Potential Loyalist,Make Up,Store,100.0,44.99,84.99000000000001,361,Category and channel aligned
-6.95963e+18,About to Sleep,Skincare,Store,100.0,42.99,77.99000000000001,16,Channel aligned
-5.70736e+18,About to Sleep,Make Up,Store,100.0,38.99,68.99000000000001,19,Category and channel aligned
-5.02678e+18,About to Sleep,Others,Store,100.0,35.99,65.99000000000001,9,Channel aligned
-3.54503e+17,About to Sleep,Others,Store,100.0,33.0,63.0,97,Channel aligned
1.89814e+18,About to Sleep,Make Up,Store,99.9,139.9,239.9,92,Category and channel aligned
1.17335e+18,Recent,Make Up,Store,99.7,393.1,629.3,12,Category and channel aligned
-6.39413e+18,Potential Loyalist,Mixed Basket (Skincare + 1 others),Store,99.6,67.88,117.88,218,Channel aligned
-3.57859e+17,Potential Loyalist,Make Up,Store,99.5,244.65,386.35,98,Category and channel aligned
3.66456e+18,About to Sleep,Others,Store,99.5,32.9,57.9,137,Channel aligned
-2.38657e+18,Need Attention,Make Up,Store,99.4,237.95999999999998,387.96,5,Category and channel aligned
-7.79064e+18,About to Sleep,Make Up,Store,99.4,142.99,242.98000000000002,5,Category and channel aligned
-5.6442e+18,About to Sleep,Mixed Basket (Haircare + 6 others),Store,99.4,39.980000000000004,69.98,123,Channel aligned
-8.36759e+18,Promising,Others,Store,99.3,795.5,1348.0,33,Channel aligned
2.74552e+18,At Risk,Skincare,Store,99.3,451.0,718.0,46,Channel aligned
-3.68171e+18,Need Attention,Make Up,Store,99.2,242.0,417.0,95,Category and channel aligned
7.20108e+18,Need Attention,Make Up,Store,99.0,53.99,93.99000000000001,32,Category and channel aligned
-7.8106e+18,About to Sleep,Others,Store,98.8,61.19,108.39,32,Channel aligned
-7.09842e+18,About to Sleep,Fragrance,Store,98.5,149.9,249.9,18,Channel aligned
3.14219e+18,Recent,Fragrance,Store,98.5,121.12,207.54000000000002,60,Channel aligned
8.70853e+18,At Risk,Others,Store,98.3,85.98,145.98000000000002,47,Channel aligned
-1.41835e+18,About to Sleep,Make Up,Store,98.3,63.99,113.99000000000001,28,Category and channel aligned
-6.79405e+18,About to Sleep,Others,Store,98.3,51.69,90.39,102,Channel aligned
1.31938e+18,Potential Loyalist,Others,Store,98.0,414.25,685.5,187,Channel aligned
-6.36009e+18,About to Sleep,Skincare,Store,98.0,136.0,227.0,0,Channel aligned
3.42476e+18,About to Sleep,Mixed Basket (Fragrance + 1 others),Estore,98.0,96.0,166.0,15,New pattern to test
9.08137e+18,Potential Loyalist,Make Up,Store,97.9,315.99,465.99,26,Category and channel aligned
2.80381e+18,About to Sleep,Mixed Basket (Haircare + 1 others),Estore,97.8,123.0,208.0,209,New pattern to test
4.8913e+18,About to Sleep,Others,Store,97.8,67.0,117.0,122,Channel aligned
4.20967e+18,About to Sleep,Others,Store,97.8,47.99,82.99000000000001,74,Channel aligned
-1.69261e+18,About to Sleep,Others,Store,97.6,86.0,146.0,14,Channel aligned
3.06774e+18,At Risk,Make Up,Store,97.5,68.0,118.0,31,Category and channel aligned
-8.12291e+18,Recent,Others,Store,97.3,502.5,818.1,31,Channel aligned
-1.94515e+18,About to Sleep,Mixed Basket (Make Up + 1 others),Store,97.3,111.98,191.98000000000002,168,Channel aligned
-7.13341e+18,Promising,Skincare,Store,97.1,350.78999999999996,560.79,20,Channel aligned
3.51129e+18,Potential Loyalist,Others,Store,97.1,151.96,251.96,51,Channel aligned
8.77747e+18,About to Sleep,Make Up,Estore,97.0,158.98000000000002,243.98000000000002,5,Category aligned
-6.20765e+18,Need Attention,Make Up,Estore,96.9,166.98,271.98,2,Category aligned
-5.79135e+17,About to Sleep,Skincare,Store,96.8,168.89,278.89,11,Channel aligned
2.41692e+18,Need Attention,Make Up,Store,96.7,200.75,297.82,190,Category and channel aligned
8.56536e+18,About to Sleep,Others,Store,96.7,136.0,236.0,7,Channel aligned
6.61208e+18,About to Sleep,Fragrance,Store,96.7,86.0,146.0,20,Channel aligned
5.21621e+18,Promising,Fragrance,Store,96.6,595.0,995.0,10,Channel aligned
3.3512e+18,About to Sleep,Skincare,Store,96.6,165.99,275.99,22,Channel aligned
-6.82922e+18,About to Sleep,Mixed Basket (Make Up + 3 others),Store,96.6,145.97,245.97,15,Channel aligned
2.42263e+18,About to Sleep,Others,Store,96.6,67.99,117.99,57,Channel aligned
6.90115e+18,Promising,Fragrance,Store,96.5,634.79,949.1899999999999,110,Channel aligned
8.73425e+17,About to Sleep,Mixed Basket (Others + 2 others),Store,96.5,149.97,249.97,68,Channel aligned
3.83723e+18,About to Sleep,Make Up,Store,96.5,87.98,147.98000000000002,9,Category and channel aligned
7.0368e+18,About to Sleep,Skincare,Store,96.4,153.0,253.0,41,Channel aligned
1.94902e+18,Need Attention,Make Up,Store,96.2,119.96000000000001,199.96,169,Category and channel aligned
-4.99827e+18,About to Sleep,Make Up,Store,96.2,44.99,79.99000000000001,9,Category and channel aligned
5.42e+18,Recent,Fragrance,Store,96.1,547.45,883.9000000000001,8,Channel aligned
1.90693e+18,Need Attention,Make Up,Store,95.9,359.39,526.8399999999999,31,Category and channel aligned
7.00106e+17,Need Attention,Make Up,Store,95.9,216.98,356.98,7,Category and channel aligned
3.82599e+18,About to Sleep,Make Up,Store,95.9,62.89,107.89,22,Category and channel aligned
7.96679e+18,Can't Lose,Skincare,Estore,95.6,184.2,284.2,27,New pattern to test
4.4847e+18,Potential Loyalist,Others,Store,95.6,124.39,213.79000000000002,51,Channel aligned
8.4822e+18,Promising,Others,Store,95.5,324.52000000000004,506.07000000000005,42,Channel aligned
6.34704e+18,Potential Loyalist,Skincare,Store,95.5,311.71999999999997,499.71999999999997,29,Channel aligned
-9.00976e+18,Need Attention,Others,Store,95.5,254.0,410.0,43,Channel aligned
4.239e+18,Need Attention,Others,Store,95.5,218.94,368.94,28,Channel aligned
-8.89237e+18,Potential Loyalist,Mixed Basket (Make Up + 1 others),Store,95.4,276.89,429.59,219,Channel aligned
8.11281e+18,About to Sleep,Others,Store,95.3,97.98,167.98000000000002,51,Channel aligned
8.41821e+18,About to Sleep,Make Up,Store,95.3,88.98,148.98000000000002,10,Category and channel aligned
2.81173e+17,Recent,Skincare,Store,95.1,291.86,441.86,13,Channel aligned
-1.09265e+18,Potential Loyalist,Make Up,Store,95.1,225.64,334.39,22,Category and channel aligned
6.01761e+18,Need Attention,Mixed Basket (Skincare + 1 others),Store,95.0,260.99,410.99,9,Channel aligned
3.07808e+18,Potential Loyalist,Make Up,Store,95.0,186.69,275.5,34,Category and channel aligned
-6.14812e+18,Promising,Others,Store,94.9,729.75,1050.74,3,Channel aligned
-9.09067e+18,Can't Lose,Others,Store,94.9,120.0,190.0,14,Channel aligned
2.87532e+17,Need Attention,Fragrance,Store,94.7,279.24,429.49,4,Channel aligned
3.51948e+18,Need Attention,Make Up,Store,94.7,243.65,389.9,75,Category and channel aligned
-4.50864e+18,Need Attention,Others,Store,94.7,220.25,349.5,25,Channel aligned
-8.2175e+18,About to Sleep,Others,Store,94.7,108.98,188.98000000000002,85,Channel aligned
7.33962e+18,About to Sleep,Make Up,Store,94.6,67.99,117.99,30,Category and channel aligned
3.42484e+18,Need Attention,Mixed Basket (Skincare + 2 others),Store,94.4,484.44,578.46,8,Channel aligned
-7.59882e+18,Need Attention,Others,Store,94.4,286.0,486.0,96,Channel aligned
5.51296e+18,Potential Loyalist,Make Up,Store,94.3,218.21,308.53,4,Category and channel aligned
-7.83715e+17,About to Sleep,Make Up,Store,94.2,130.17000000000002,207.37,0,Category and channel aligned
4.50027e+18,About to Sleep,Make Up,Store,94.1,378.02,555.12,15,Category and channel aligned
-5.97543e+18,Loyal,Make Up,Store,93.9,1795.08,2921.48,5,Category and channel aligned
5.68089e+18,Need Attention,Make Up,Store,93.9,230.67000000000002,324.44,33,Category and channel aligned
4.11214e+18,Promising,Fragrance,Store,93.8,434.3,518.8,17,Channel aligned
3.75151e+18,Need Attention,Others,Store,93.8,126.4,206.4,162,Channel aligned
-6.3266e+18,About to Sleep,Mixed Basket (Skincare + 3 others),Store,93.5,88.97,148.97,144,Channel aligned
-9.0283e+18,About to Sleep,Make Up,Store,93.5,53.99,93.99000000000001,25,Category and channel aligned
-2.07134e+17,Need Attention,Others,Store,93.2,169.0,269.0,29,Channel aligned
-2.77987e+18,Loyal,Make Up,Store,93.1,425.97,625.97,63,Category and channel aligned
7.25723e+16,Need Attention,Fragrance,Store,93.1,171.9,271.9,23,Channel aligned
7.35301e+18,About to Sleep,Others,Store,93.0,154.0,236.0,31,Channel aligned
5.47857e+17,About to Sleep,Mixed Basket (Make Up + 2 others),Store,93.0,72.5,122.5,16,Channel aligned
-6.80004e+18,Recent,Make Up,Store,92.9,269.21,403.71999999999997,13,Category and channel aligned
6.87688e+18,Potential Loyalist,Make Up,Store,92.9,250.44,369.94,1,Category and channel aligned
-2.02729e+18,Need Attention,Others,Store,92.8,174.0,274.0,92,Channel aligned
-4.32016e+18,About to Sleep,Make Up,Store,92.8,163.99,278.99,49,Category and channel aligned
8.35768e+18,Loyal,Skincare,Store,92.6,618.05,952.0999999999999,11,Channel aligned
2.35341e+18,About to Sleep,Make Up,Store,92.4,52.99,92.99000000000001,13,Category and channel aligned
-6.51404e+17,Need Attention,Others,Store,92.3,311.89,511.89,9,Channel aligned
2.85285e+18,About to Sleep,Fragrance,Store,92.3,83.0,136.1,336,Channel aligned
2.51335e+18,About to Sleep,Others,Store,92.3,77.98,127.98,15,Channel aligned
-5.02308e+18,Need Attention,Fragrance,Store,92.2,239.89,359.89,7,Channel aligned
7.44544e+18,About to Sleep,Make Up,Store,92.2,131.99,216.99,32,Category and channel aligned
-7.31993e+18,At Risk,Fragrance,Estore,92.0,1181.02,822.73,9,New pattern to test
-3.34148e+18,Loyal,Others,Store,92.0,761.74,1181.74,4,Channel aligned
6.83881e+18,At Risk,Fragrance,Estore,92.0,232.8,308.6,29,New pattern to test
-4.68134e+18,About to Sleep,Make Up,Store,92.0,139.73000000000002,233.48000000000002,13,Category and channel aligned
8.14359e+18,Need Attention,Haircare,Store,91.9,240.2,333.51,0,Channel aligned
3.43826e+18,Potential Loyalist,Make Up,Store,91.8,559.22,900.47,18,Category and channel aligned
4.56778e+18,Need Attention,Fragrance,Store,91.8,234.0,356.0,11,Channel aligned
-9.02438e+18,Need Attention,Others,Store,91.8,208.19,286.39,51,Channel aligned
-8.36411e+18,Need Attention,Make Up,Store,91.8,154.88,239.88,14,Category and channel aligned
8.04695e+18,About to Sleep,Skincare,Store,91.7,764.33,721.83,13,Channel aligned
-7.99638e+17,Champions,Make Up,Estore,91.6,1271.35,1545.2399999999998,10,Category aligned
6.45587e+18,Potential Loyalist,Skincare,Store,91.5,337.05,518.25,39,Channel aligned
1.00834e+18,Promising,Fragrance,Store,91.5,233.2,294.4,8,Channel aligned
7.62197e+18,Need Attention,Others,Store,91.5,43.99,73.99000000000001,327,Channel aligned
1.82556e+18,Recent,Make Up,Store,91.4,878.55,789.3599999999999,8,Category and channel aligned
7.48433e+18,Potential Loyalist,Make Up,Store,91.4,741.9100000000001,565.3900000000001,13,Category and channel aligned
-2.68348e+18,Need Attention,Fragrance,Estore,91.4,209.99,277.99,71,New pattern to test
-6.20962e+18,Need Attention,Mixed Basket (Others + 1 others),Store,91.4,188.28,255.57999999999998,27,Channel aligned
6.94017e+18,Need Attention,Fragrance,Store,91.4,154.25,240.5,210,Channel aligned
1.68989e+18,Can't Lose,Make Up,Estore,91.3,527.87,573.87,9,Category aligned
2.97771e+18,Potential Loyalist,Mixed Basket (Skincare + 2 others),Store,91.3,477.1,493.48,17,Channel aligned
6.99234e+18,Potential Loyalist,Make Up,Store,91.3,351.39,501.39,10,Category and channel aligned
-5.32035e+17,Potential Loyalist,Make Up,Estore,91.3,242.39,303.90999999999997,86,Category aligned
5.47727e+18,Can't Lose,Make Up,Estore,91.2,478.81,443.35,18,Category aligned
3.65887e+17,Recent,Others,Store,91.1,480.22,724.77,10,Channel aligned
-6.75191e+18,Champions,Fragrance,Estore,91.0,937.36,719.86,96,New pattern to test
-6.03243e+18,Champions,Fragrance,Estore,91.0,896.16,689.43,96,New pattern to test
-8.0311e+18,Potential Loyalist,Haircare,Store,91.0,476.73,715.64,13,Channel aligned
-8.75267e+18,At Risk,Mixed Basket (Make Up + 2 others),Store,91.0,271.22,394.47,24,Channel aligned
5.60667e+17,Promising,Fragrance,Estore,91.0,254.5,342.0,5,New pattern to test
-6.62233e+18,Potential Loyalist,Haircare,Store,91.0,211.93,258.93,4,Channel aligned
-3.94991e+18,Need Attention,Make Up,Store,91.0,161.09,243.19,10,Category and channel aligned
1.89472e+18,About to Sleep,Others,Store,91.0,129.95,219.95,21,Channel aligned
7.54053e+18,About to Sleep,Make Up,Store,91.0,67.99,117.99,15,Category and channel aligned
-6.9266e+18,Champions,Make Up,Store,90.9,1015.3199999999999,1228.4199999999998,9,Category and channel aligned
-3.61856e+18,Potential Loyalist,Skincare,Store,90.9,1009.64,734.29,4,Channel aligned
4.66145e+18,Recent,Make Up,Store,90.9,478.14,623.39,16,Category and channel aligned
-4.22283e+18,About to Sleep,Make Up,Store,90.9,374.44,380.39,12,Category and channel aligned
-2.33619e+18,About to Sleep,Make Up,Store,90.9,153.78,249.57999999999998,4,Category and channel aligned
-2.48027e+18,Potential Loyalist,Fragrance,Store,90.8,459.34,674.74,12,Channel aligned
-5.87652e+18,Need Attention,Fragrance,Store,90.8,205.99,315.99,7,Channel aligned
-7.40716e+18,About to Sleep,Make Up,Store,90.8,79.0,129.0,18,Category and channel aligned
-7.75537e+18,Potential Loyalist,Make Up,Store,90.7,161.45,258.95,70,Category and channel aligned
2.01945e+18,About to Sleep,Mixed Basket (Skincare + 1 others),Store,90.7,129.9,209.9,111,Channel aligned
9.02483e+18,Need Attention,Skincare,Store,90.6,563.83,509.66,5,Channel aligned
-2.70166e+18,Need Attention,Mixed Basket (Skincare + 2 others),Estore,90.6,474.88,419.98,6,New pattern to test
1.97138e+18,About to Sleep,Make Up,Store,90.6,442.8,434.82,52,Category and channel aligned
-9.13407e+18,Promising,Fragrance,Store,90.6,278.0,428.0,7,Channel aligned
-8.3461e+17,About to Sleep,Skincare,Store,90.6,247.38,347.38,61,Channel aligned
6.51799e+18,Need Attention,Make Up,Store,90.6,175.88,280.88,23,Category and channel aligned
5.02751e+17,Loyal,Fragrance,Estore,90.5,634.95,831.9000000000001,33,New pattern to test
-8.45433e+17,Loyal,Fragrance,Store,90.5,321.99,494.99,116,Channel aligned
2.9588e+18,Need Attention,Make Up,Store,90.5,209.79,309.78999999999996,7,Category and channel aligned
8.03617e+18,About to Sleep,Others,Store,90.5,207.48000000000002,298.98,31,Channel aligned
5.72926e+18,Need Attention,Make Up,Store,90.5,176.79,276.78999999999996,165,Category and channel aligned
-2.79602e+18,About to Sleep,Make Up,Store,90.5,68.98,118.98,8,Category and channel aligned
-7.75246e+18,Need Attention,Fragrance,Store,90.4,581.17,465.64,7,Channel aligned
